               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 105,            0.048159,            0.025976,                   0,             0.60961,             0.55721,             0.58622,             0.23505,            0.051053,            0.011361,                   0,           0.0079408,           0.0079408,           0.0079408
                 106,            0.048055,            0.026226,                   0,             0.50436,             0.56195,             0.52374,             0.20184,            0.049278,             0.01112,                   0,            0.007921,            0.007921,            0.007921
                 107,            0.046929,            0.026301,                   0,             0.52314,             0.54726,             0.52597,             0.20348,            0.049593,            0.011041,                   0,           0.0079012,           0.0079012,           0.0079012
                 108,            0.047152,            0.026341,                   0,             0.48302,             0.58104,              0.5303,              0.2157,             0.05021,            0.011434,                   0,           0.0078814,           0.0078814,           0.0078814
                 109,            0.046779,            0.026183,                   0,             0.56128,             0.59194,             0.59137,             0.24271,            0.049853,            0.010962,                   0,           0.0078616,           0.0078616,           0.0078616
                 110,            0.047109,            0.026828,                   0,             0.56747,             0.61194,             0.56614,             0.21392,            0.050815,            0.011969,                   0,           0.0078418,           0.0078418,           0.0078418
                 111,            0.047493,            0.025948,                   0,             0.60031,             0.57711,             0.57237,             0.23035,            0.050218,             0.01066,                   0,            0.007822,            0.007822,            0.007822
                 112,            0.046818,            0.026055,                   0,             0.54819,             0.60697,             0.56185,             0.22113,            0.050806,            0.012126,                   0,           0.0078022,           0.0078022,           0.0078022
                 113,            0.046551,            0.026028,                   0,             0.60599,             0.55721,             0.58138,             0.24904,            0.049295,            0.011113,                   0,           0.0077824,           0.0077824,           0.0077824
                 114,            0.046501,             0.02638,                   0,             0.52506,             0.60697,             0.61123,             0.25537,            0.049437,            0.011299,                   0,           0.0077626,           0.0077626,           0.0077626
                 115,            0.046759,            0.025439,                   0,             0.60547,             0.58706,             0.57723,             0.23333,            0.051229,            0.010648,                   0,           0.0077428,           0.0077428,           0.0077428
                 116,            0.046689,            0.025391,                   0,             0.52455,              0.5928,              0.5961,             0.24677,            0.049723,            0.011681,                   0,            0.007723,            0.007723,            0.007723
                 117,             0.04674,            0.025471,                   0,              0.4426,             0.54229,             0.50516,             0.20063,            0.050166,            0.011003,                   0,           0.0077032,           0.0077032,           0.0077032
                 118,              0.0463,            0.026303,                   0,             0.60844,             0.52736,             0.59282,             0.24395,            0.049458,            0.011657,                   0,           0.0076834,           0.0076834,           0.0076834
                 119,            0.046709,            0.025784,                   0,             0.54409,             0.55813,             0.57817,             0.24076,            0.050186,            0.011312,                   0,           0.0076636,           0.0076636,           0.0076636
                 120,              0.0471,            0.026301,                   0,             0.58065,             0.57214,             0.58936,             0.23788,            0.049776,             0.01088,                   0,           0.0076438,           0.0076438,           0.0076438
                 121,            0.046447,            0.025673,                   0,             0.51576,             0.58706,             0.57388,             0.23612,            0.047941,            0.010789,                   0,            0.007624,            0.007624,            0.007624
                 122,            0.047122,            0.026112,                   0,             0.56772,             0.56219,             0.58603,             0.22825,             0.05016,            0.010937,                   0,           0.0076042,           0.0076042,           0.0076042
