               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 116,            0.026793,             0.01521,                   0,             0.91774,             0.83085,             0.91036,             0.55897,            0.033536,           0.0055884,                   0,            0.009241,            0.009241,            0.009241
                 117,            0.027062,            0.015007,                   0,             0.89154,             0.84577,             0.91821,             0.53665,            0.033407,           0.0055417,                   0,           0.0092344,           0.0092344,           0.0092344
                 118,            0.025685,            0.015452,                   0,             0.91691,              0.8607,             0.91559,             0.54115,            0.033299,           0.0054164,                   0,           0.0092278,           0.0092278,           0.0092278
                 119,            0.025893,            0.015238,                   0,             0.88084,             0.81095,             0.90297,             0.56838,            0.032477,           0.0055584,                   0,           0.0092212,           0.0092212,           0.0092212
                 120,            0.026085,            0.015496,                   0,             0.92226,             0.84577,             0.91202,             0.55945,            0.033258,           0.0056106,                   0,           0.0092146,           0.0092146,           0.0092146
                 121,            0.026118,             0.01507,                   0,             0.92772,             0.81095,             0.90798,             0.54913,             0.03446,           0.0056009,                   0,            0.009208,            0.009208,            0.009208
                 122,            0.025989,            0.015272,                   0,              0.8787,             0.85075,             0.89364,             0.51657,            0.034875,           0.0056363,                   0,           0.0092014,           0.0092014,           0.0092014
                 123,            0.026701,            0.015328,                   0,             0.93422,              0.8479,             0.92049,             0.54606,            0.034212,           0.0056462,                   0,           0.0091948,           0.0091948,           0.0091948
                 124,            0.026505,            0.014729,                   0,             0.91026,             0.87562,             0.90233,             0.52843,            0.034942,           0.0055165,                   0,           0.0091882,           0.0091882,           0.0091882
                 125,            0.028915,            0.016415,                   0,             0.84596,             0.77612,             0.84564,             0.47326,            0.032968,           0.0068547,                   0,           0.0091816,           0.0091816,           0.0091816
                 126,            0.028074,            0.016019,                   0,             0.85357,             0.85075,             0.87626,             0.51774,            0.034558,           0.0060778,                   0,            0.009175,            0.009175,            0.009175
                 127,            0.026927,            0.015577,                   0,             0.93465,             0.85388,             0.92428,               0.541,            0.034031,           0.0056145,                   0,           0.0091684,           0.0091684,           0.0091684
                 128,            0.026105,            0.015399,                   0,             0.91742,              0.8607,             0.91679,             0.57053,              0.0315,           0.0057441,                   0,           0.0091618,           0.0091618,           0.0091618
