               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  61,            0.076366,            0.026079,                   0,            0.058532,            0.084577,            0.016536,           0.0030602,            0.074325,            0.010269,                   0,            0.008812,            0.008812,            0.008812
                  62,             0.07554,            0.026438,                   0,            0.071337,            0.079602,            0.021295,           0.0045593,             0.07539,            0.010454,                   0,           0.0087922,           0.0087922,           0.0087922
                  63,            0.076751,            0.026616,                   0,            0.066465,            0.084577,            0.018407,           0.0036838,            0.074993,            0.010368,                   0,           0.0087724,           0.0087724,           0.0087724
                  64,            0.076339,            0.026015,                   0,            0.060721,            0.071084,            0.018782,           0.0034118,            0.074278,            0.010362,                   0,           0.0087526,           0.0087526,           0.0087526
                  65,            0.077042,            0.026877,                   0,            0.039059,            0.094527,            0.013081,           0.0026383,            0.077356,            0.010384,                   0,           0.0087328,           0.0087328,           0.0087328
                  66,            0.076048,            0.026416,                   0,            0.059884,            0.074627,            0.016077,           0.0031047,            0.073357,            0.010471,                   0,            0.008713,            0.008713,            0.008713
                  67,            0.076124,            0.026401,                   0,            0.045768,              0.1194,            0.017899,           0.0033241,            0.073928,            0.010334,                   0,           0.0086932,           0.0086932,           0.0086932
                  68,            0.076273,            0.026389,                   0,            0.044783,            0.064677,            0.014825,           0.0030008,            0.074645,            0.010379,                   0,           0.0086734,           0.0086734,           0.0086734
                  69,            0.075456,             0.02602,                   0,            0.049271,            0.074627,              0.0176,            0.003364,            0.074447,            0.010345,                   0,           0.0086536,           0.0086536,           0.0086536
                  70,            0.076858,             0.02593,                   0,            0.066864,            0.074627,            0.020083,           0.0044911,            0.074734,            0.010356,                   0,           0.0086338,           0.0086338,           0.0086338
                  71,            0.076278,            0.026195,                   0,            0.061235,            0.079602,            0.019027,           0.0038164,            0.073071,            0.010427,                   0,            0.008614,            0.008614,            0.008614
                  72,            0.076436,            0.025928,                   0,            0.062259,            0.039801,            0.018415,           0.0041144,            0.076389,            0.010307,                   0,           0.0085942,           0.0085942,           0.0085942
                  73,            0.076112,             0.02663,                   0,            0.068367,            0.039801,            0.017743,           0.0040105,            0.074274,            0.010476,                   0,           0.0085744,           0.0085744,           0.0085744
                  74,            0.075937,             0.02649,                   0,            0.061077,            0.074627,             0.01885,           0.0044961,            0.074717,             0.01046,                   0,           0.0085546,           0.0085546,           0.0085546
                  75,            0.075243,            0.026724,                   0,            0.072364,            0.084577,            0.016167,           0.0031969,            0.075029,            0.010407,                   0,           0.0085348,           0.0085348,           0.0085348
                  76,            0.075112,            0.027086,                   0,            0.057367,            0.044776,            0.014332,           0.0032116,            0.074161,             0.01043,                   0,            0.008515,            0.008515,            0.008515
                  77,            0.076312,            0.026159,                   0,            0.076707,            0.049751,            0.017858,           0.0036357,            0.074181,             0.01039,                   0,           0.0084952,           0.0084952,           0.0084952
                  78,            0.076181,            0.026093,                   0,            0.082974,            0.034826,             0.02002,            0.004825,            0.074284,              0.0104,                   0,           0.0084754,           0.0084754,           0.0084754
                  79,             0.07565,            0.026404,                   0,            0.043304,            0.049751,            0.012792,           0.0027785,            0.074799,            0.010394,                   0,           0.0084556,           0.0084556,           0.0084556
                  80,            0.076096,            0.026407,                   0,            0.059039,            0.064677,            0.017406,            0.003917,            0.073987,            0.010445,                   0,           0.0084358,           0.0084358,           0.0084358
                  81,            0.075767,            0.026634,                   0,            0.069192,            0.069652,            0.022136,           0.0046274,            0.074194,            0.010401,                   0,            0.008416,            0.008416,            0.008416
                  82,            0.075047,             0.02647,                   0,             0.07523,             0.10945,            0.021944,           0.0041831,            0.073138,             0.01052,                   0,           0.0083962,           0.0083962,           0.0083962
                  83,            0.076264,            0.027051,                   0,            0.056614,            0.069652,            0.018548,           0.0035717,            0.074491,             0.01039,                   0,           0.0083764,           0.0083764,           0.0083764
                  84,            0.076102,            0.026484,                   0,            0.067657,            0.069652,            0.016758,           0.0032387,            0.073213,            0.010368,                   0,           0.0083566,           0.0083566,           0.0083566
                  85,             0.07622,            0.026773,                   0,            0.058208,            0.064677,            0.017299,           0.0035236,            0.073974,            0.010393,                   0,           0.0083368,           0.0083368,           0.0083368
                  86,            0.075999,            0.026084,                   0,            0.059962,            0.074627,            0.018117,           0.0035976,            0.073616,            0.010412,                   0,            0.008317,            0.008317,            0.008317
                  87,            0.076598,             0.02689,                   0,            0.054607,             0.10945,            0.016593,           0.0032958,            0.074115,            0.010432,                   0,           0.0082972,           0.0082972,           0.0082972
                  88,            0.076071,            0.027181,                   0,            0.089958,            0.059701,            0.022018,           0.0043373,            0.076391,            0.010445,                   0,           0.0082774,           0.0082774,           0.0082774
                  89,            0.075586,            0.026124,                   0,            0.050181,             0.10448,            0.014992,           0.0029386,            0.073642,            0.010335,                   0,           0.0082576,           0.0082576,           0.0082576
                  90,            0.075217,            0.026454,                   0,            0.035762,             0.13858,            0.017392,           0.0033963,            0.074435,            0.010477,                   0,           0.0082378,           0.0082378,           0.0082378
                  91,            0.076023,            0.025973,                   0,            0.064193,            0.071331,            0.018673,           0.0035637,            0.075113,            0.010444,                   0,            0.008218,            0.008218,            0.008218
                  92,            0.076335,             0.02664,                   0,            0.047191,            0.059701,            0.017288,           0.0034957,            0.074062,            0.010389,                   0,           0.0081982,           0.0081982,           0.0081982
                  93,            0.076213,            0.026473,                   0,            0.068748,            0.044776,            0.020916,           0.0036277,            0.073331,            0.010435,                   0,           0.0081784,           0.0081784,           0.0081784
                  94,            0.075136,            0.026736,                   0,             0.10297,            0.034826,            0.028284,           0.0058278,             0.07344,            0.010433,                   0,           0.0081586,           0.0081586,           0.0081586
                  95,            0.076556,            0.025945,                   0,            0.046368,            0.049751,            0.018712,           0.0043607,            0.075236,            0.010389,                   0,           0.0081388,           0.0081388,           0.0081388
                  96,            0.075984,            0.026823,                   0,            0.066352,            0.044776,            0.016665,           0.0035467,            0.074652,            0.010458,                   0,            0.008119,            0.008119,            0.008119
                  97,            0.076792,            0.026162,                   0,             0.10198,            0.044776,            0.015949,           0.0031096,            0.075014,            0.010273,                   0,           0.0080992,           0.0080992,           0.0080992
                  98,             0.07597,            0.027035,                   0,            0.053867,            0.039801,            0.015761,           0.0029684,            0.073256,            0.010445,                   0,           0.0080794,           0.0080794,           0.0080794
                  99,            0.076668,            0.026151,                   0,            0.058534,            0.054726,            0.016555,           0.0034362,            0.074557,            0.010333,                   0,           0.0080596,           0.0080596,           0.0080596
